id,address,region,state,city,neighborhood,sub_neighborhood,locality,latitude,longitude,data,police_action,agent_presence,police_unit,main_reason,complementary_reason,clippings,massacre,civilians_dead,civilians_wounded,agents_dead,agents_wounded,men_dead,men_wounded,women_dead,women_wounded,kids_dead,kids_wounded,teenagers_dead,teenagers_wounded,elderly_dead,elderly_wounded
44469,"Venda Velha, São João de Meriti - RJ, Brasil",Sudeste,Rio de Janeiro,São João de Meriti,VENDA VELHA,,,-22.7882732000,-43.3511894000,"05/07/2021, 16:47:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44480,"Rodovia - 295, BR-101, S/N - Três Pontes, Itaboraí - RJ, 24809-234, Brasil",Sudeste,Rio de Janeiro,Itaboraí,TRES PONTES,,,-22.7677496000,-42.9067748000,"05/07/2021, 18:00:00",false,false,,Tentativa/Roubo,,,false,0,1,0,0,0,0,0,0,0,0,0,0,0,0
44483,"Corte Oito, Vila Centenario, Duque de Caxias - RJ, 25030-180, Brasil",Sudeste,Rio de Janeiro,Duque de Caxias,CENTENARIO,VILA CENTENARIO,CORTE 8 (COMPLEXO DA MANGUEIRINHA),-22.7730697000,-43.3125005000,"05/07/2021, 20:56:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44478,"Outeiro, Cidade de Deus, Rio de Janerio - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,CIDADE DE DEUS,,CIDADE DE DEUS,-22.9465479000,-43.3697197000,"05/07/2021, 21:19:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44481,"Complexo do Chapadão - Guadalupe, Rio de Janeiro - RJ, 21665-109, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,GUADALUPE,,GOGO DA EMA (COMPLEXO DO CHAPADAO),-22.8322830000,-43.3802770000,"06/07/2021, 01:03:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44476,"Morro dos Prazeres - Santa Teresa, Rio de Janeiro - RJ, 22241, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,SANTA TERESA,,MORRO DOS PRAZERES,-22.9347222000,-43.2047222000,"06/07/2021, 05:08:00",true,true,PM,Ação policial,,,false,0,3,0,0,0,0,0,0,0,0,0,0,0,0
44477,"Morro dos Prazeres - Santa Teresa, Rio de Janeiro - RJ, 22241, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,SANTA TERESA,,MORRO DOS PRAZERES,-22.9347222000,-43.2047222000,"06/07/2021, 06:20:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44482,"Morro Da Paz, Queimados - RJ, 26330, Brasil",Sudeste,Rio de Janeiro,Queimados,PARAISO,,MORRO DA PAZ,-22.6969307000,-43.5546867000,"06/07/2021, 09:56:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44499,"Campo Novo - Maria Paula, São Gonçalo - RJ, 24754-490, Brasil",Sudeste,Rio de Janeiro,São Gonçalo,MARIA PAULA I,,LOTEAMENTO CAMPO NOVO,-22.8812319000,-43.0158791000,"06/07/2021, 11:00:00",false,false,,Não identificado,,,false,0,1,0,0,0,0,0,0,0,0,0,0,0,0
44500,"R. Gen. Euclídes de Araújo Silva - Maria Paula, São Gonçalo - RJ, Brasil",Sudeste,Rio de Janeiro,São Gonçalo,MARIA PAULA I,,,-22.8735811000,-43.0141057000,"06/07/2021, 12:00:00",false,false,,Não identificado,,,false,0,1,0,0,0,0,0,0,0,0,0,0,0,0
44489,"Barro Branco, Duque de Caxias - RJ, Brasil",Sudeste,Rio de Janeiro,Duque de Caxias,BARRO BRANCO,,,-22.6332622000,-43.2448963000,"06/07/2021, 13:27:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44490,"Morro do Andaraí, Andaraí, Rio de Janeiro - RJ, 20541-210, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,ANDARAI,,MORRO DO ANDARAI,-22.9329723000,-43.2576265000,"06/07/2021, 13:42:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44515,"Maralegre, Niterói - RJ, Brasil",Sudeste,Rio de Janeiro,Niterói,PIRATININGA,,,-22.9440111000,-43.0601614000,"06/07/2021, 14:00:00",true,true,N�o identificado,Ação policial,,,false,1,0,0,0,0,0,0,0,0,0,0,0,0,0
44492,"Morro da Formiga - Tijuca, Rio de Janeiro - RJ, 20530-680, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,TIJUCA,,MORRO DA FORMIGA,-22.9433944000,-43.2412971000,"06/07/2021, 15:16:00",true,true,N�o identificado,Ação policial,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44494,"Morro da Formiga - Tijuca, Rio de Janeiro - RJ, 20530-680, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,TIJUCA,,MORRO DA FORMIGA,-22.9435558000,-43.2414393000,"06/07/2021, 16:28:00",true,true,N�o identificado,Ação policial,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44508,"Morro dos Macacos  - Vila Isabel, Rio de Janeiro - RJ, 20551-232, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,VILA ISABEL,,MORRO DOS MACACOS,-22.9136108000,-43.2584029000,"06/07/2021, 17:00:00",true,true,N�o identificado,Ação policial,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44505,"Morro do Abacatão - Boa Vista, São Gonçalo - RJ, 24466-075, Brasil",Sudeste,Rio de Janeiro,São Gonçalo,BOA VISTA,,MORRO DO ABACATAO,-22.8147270000,-43.0663730000,"06/07/2021, 20:00:00",true,true,PM,Ação policial,,,false,2,0,0,0,0,0,0,0,0,0,0,0,0,0
44496,"Morro do Turano - Rio Comprido, Rio de Janeiro - RJ, 20261-004, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,RIO COMPRIDO,,MORRO DO TURANO,-22.9250817000,-43.2143265000,"06/07/2021, 20:54:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44497,"Corte 8 , Duque de Caxias - RJ, 25030-050, Brasil",Sudeste,Rio de Janeiro,Duque de Caxias,CENTENARIO,VILA CENTENARIO,CORTE 8 (COMPLEXO DA MANGUEIRINHA),-22.7724401000,-43.3103297000,"06/07/2021, 21:02:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44498,"R. Tirol - Freguesia de Jacarepaguá, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,FREGUESIA (JACAREPAGUA),,FAVELA DA TIROL,-22.9390158000,-43.3310330000,"07/07/2021, 00:36:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44514,"Itaboraí, RJ, Brasil",Sudeste,Rio de Janeiro,Itaboraí,NI,,,-22.7472462000,-42.8584458000,"07/07/2021, 05:00:00",false,false,,Tentativa/Roubo,,,false,0,1,0,0,0,0,0,0,0,0,0,0,0,0
44506,"R. José Serrado - Bom Retiro, São Gonçalo - RJ, 24725-282, Brasil",Sudeste,Rio de Janeiro,São Gonçalo,BOM RETIRO,,,-22.8068579000,-42.9732113000,"07/07/2021, 06:00:00",true,true,PM,Ação policial,,,false,1,0,0,0,0,0,0,0,0,0,0,0,0,0
44507,"Estr. Botafogo - Costa Barros, Rio de Janeiro - RJ, 21010-400, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,COSTA BARROS,,COMPLEXO DA PEDREIRA,-22.8219973000,-43.3698614000,"07/07/2021, 07:00:00",true,true,PM,Ação policial,,,false,0,2,0,0,0,0,0,0,0,0,0,0,0,0
44510,"Avenida Presidente Vargas - Centro, Rio de Janeiro - RJ, 20071-002, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,CENTRO,,,-22.9037068000,-43.1871015000,"07/07/2021, 09:40:00",true,true,PM,Ação policial,,,false,0,0,0,1,0,0,0,0,0,0,0,0,0,0
44511,"Rua Montevidéu - Penha, Rio de Janeiro - RJ, 21020-290, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PENHA,,,-22.8352829000,-43.2753492000,"07/07/2021, 10:30:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44512,"Rua Conde de Bonfim - Tijuca, Rio de Janeiro - RJ, 20520-055, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,TIJUCA,,,-22.9325415000,-43.2410750000,"07/07/2021, 10:53:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44520,"Favela da Ciclovia - Piratininga, Niterói - RJ, 24350-172, Brasil",Sudeste,Rio de Janeiro,Niterói,PIRATININGA,,FAVELA DA CICLOVIA,-22.9421760000,-43.0851650000,"07/07/2021, 14:00:00",true,true,PM,Ação policial,,,false,1,0,0,0,0,0,0,0,0,0,0,0,0,0
44516,"Corte Oito, Duque de Caxias - RJ, 25030-050, Brasil",Sudeste,Rio de Janeiro,Duque de Caxias,CENTENARIO,VILA CENTENARIO,CORTE 8 (COMPLEXO DA MANGUEIRINHA),-22.7724401000,-43.3103297000,"07/07/2021, 15:12:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44517,"Conjunto Esperança - Maré, Rio de Janeiro - RJ, 21041-590, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,MARE,,CONJUNTO ESPERANCA (COMPLEXO DA MARE),-22.8758824000,-43.2380737000,"07/07/2021, 18:42:00",true,true,N�o identificado,Ação policial,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44518,"Morro do Turano - Rio Comprido, Rio de Janeiro - RJ, 20261-004, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,RIO COMPRIDO,,MORRO DO TURANO,-22.9250817000,-43.2143265000,"07/07/2021, 19:31:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44536,"Estrada dos Bosques, Vila Santa Teresa, Belford Roxo - RJ, 26193-000, Brasil",Sudeste,Rio de Janeiro,Belford Roxo,SANTA TEREZA,,,-22.7467674000,-43.3461255000,"07/07/2021, 21:00:00",true,true,N�o identificado,Operação policial,,,false,1,0,0,0,0,0,0,0,0,0,0,0,0,0
44522,"Rod. Pres. Dutra - Jardim America, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,JARDIM AMERICA,,,-22.8155878000,-43.3252334000,"08/07/2021, 03:30:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44521,"Travessa Virgínia - Moquetá, Nova Iguaçu - RJ, 26015-082, Brasil",Sudeste,Rio de Janeiro,Nova Iguaçu,MOQUETA,,,-22.7498879000,-43.4487381000,"08/07/2021, 05:00:00",false,true,,Homicidio/Tentativa,,,false,0,0,1,0,0,0,0,0,0,0,0,0,0,0
44524,"Tv. Nossa Sra. Aparecida - Patronato, São Gonçalo - RJ, 24435-250, Brasil",Sudeste,Rio de Janeiro,São Gonçalo,PATRONATO,,MORRO DO FEIJAO,-22.8329730000,-43.0755580000,"08/07/2021, 05:00:00",true,true,PM,Ação policial,,,false,1,0,0,0,0,0,0,0,0,0,0,0,0,0
44523,"Morro do Juca Branco - Fonseca, Niterói - RJ",Sudeste,Rio de Janeiro,Niterói,FONSECA,,MORRO DO JUCA BRANCO,-22.8811875000,-43.0989375000,"08/07/2021, 12:45:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44537,"Av. Pastor Martin Luther King Júnior - Irajá, Rio de Janeiro - RJ, 21220-301, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,IRAJA,,,-22.8476570000,-43.3230999000,"08/07/2021, 13:05:00",false,true,,Tentativa/Roubo,,,false,0,0,0,1,0,0,0,0,0,0,0,0,0,0
44527,"Bangu, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,BANGU,,,-22.8742263000,-43.4685442000,"08/07/2021, 14:52:00",true,true,PM,Ação policial,,,false,2,0,0,0,0,0,0,0,0,0,0,0,0,0
44526,"R. Ernesto de Souza - Andaraí, Rio de Janeiro - RJ, 20510-360, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,ANDARAI,,,-22.9279954000,-43.2500503000,"08/07/2021, 18:53:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44529,"Jardim Olavo Bilac, Duque de Caxias - RJ, Brasil",Sudeste,Rio de Janeiro,Duque de Caxias,OLAVO BILAC,,,-22.7619547000,-43.3222618000,"08/07/2021, 21:24:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44540,"Cosmos, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,COSMOS,,,-22.9120556000,-43.6146683000,"09/07/2021, 07:00:00",false,false,,Homicidio/Tentativa,,Feminicídio/tentativa,false,1,1,0,0,0,0,0,0,0,0,0,0,0,0
44538,"Mutua, São Gonçalo - RJ, Brasil",Sudeste,Rio de Janeiro,São Gonçalo,MUTUA,,,-22.8130159000,-43.0411884000,"09/07/2021, 07:00:00",false,true,,Tentativa/Roubo,,,false,0,1,0,0,0,0,0,0,0,0,0,0,0,0
44545,"Cosmos, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,COSMOS,,,-22.9120556000,-43.6146683000,"09/07/2021, 12:00:00",false,true,,Tentativa/Roubo,,,false,0,1,0,1,0,0,0,0,0,0,0,0,0,0
44539,"Vila Urussai, Duque de Caxias - RJ, 25211-080, Brasil",Sudeste,Rio de Janeiro,Duque de Caxias,SARACURUNA,VILA URUSSAI,,-22.6688958000,-43.2576613000,"09/07/2021, 14:16:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44541,"R. Eduardo Nadruz - Portuguesa, Rio de Janeiro - RJ, 21932-510, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PORTUGUESA,,,-22.7996180000,-43.2106787000,"09/07/2021, 15:29:00",false,false,,Homicidio/Tentativa,,Ataques armados sobre rodas,false,1,1,0,0,0,0,0,0,0,0,0,0,0,0
44543,"Porto da Pedra, São Gonçalo - RJ, Brasil",Sudeste,Rio de Janeiro,São Gonçalo,PORTO DA PEDRA,,,-22.8231815000,-43.0622651000,"09/07/2021, 18:50:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44562,"Catete, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,CATETE,,,-22.9279602000,-43.1807701000,"09/07/2021, 19:00:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44544,"Favela do Pombal, Porto Novo, São Gonçalo - RJ, 24435-835, Brasil",Sudeste,Rio de Janeiro,São Gonçalo,PORTO NOVO,,FAVELA DO POMBAL,-22.8211460000,-43.0778699000,"09/07/2021, 19:20:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44546,"Trio de Ouro, Vilar dos Teles, São João de Meriti - RJ, 25561-410, Brasil",Sudeste,Rio de Janeiro,São João de Meriti,VILAR DOS TELES,,CONDOMINIO TRIO DE OURO,-22.7674498000,-43.3671052000,"09/07/2021, 20:59:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44557,"Morro do Turano - Rio Comprido, Rio de Janeiro - RJ, 20261-004, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,RIO COMPRIDO,,MORRO DO TURANO,-22.9251839000,-43.2145259000,"09/07/2021, 22:00:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44560,"Salgueiro, São Gonçalo - RJ, 24472-340, Brasil",Sudeste,Rio de Janeiro,São Gonçalo,SALGUEIRO,,,-22.7821329000,-43.0252975000,"10/07/2021, 01:00:00",false,false,,Homicidio/Tentativa,,Outros,false,2,0,0,0,0,0,0,0,0,0,0,0,0,0
44547,"Av. Eng. Souza Filho - Itanhangá, Rio de Janeiro - RJ, 22753-035, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,ITANHANGA,,,-22.9875056000,-43.3297502000,"10/07/2021, 02:10:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44548,"Jardim Novo - Realengo, Rio de Janeiro - RJ, 21745-290, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,REALENGO,JARDIM NOVO,,-22.8921895000,-43.4178656000,"10/07/2021, 03:15:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44559,"Av. Brasil - Ramos, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,RAMOS,,,-22.8510278000,-43.2477585000,"10/07/2021, 06:00:00",false,false,,Homicidio/Tentativa,,,false,1,0,0,0,0,0,0,0,0,0,0,0,0,0
44556,"Morro do Turano - Rio Comprido, Rio de Janeiro - RJ, 20261-004, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,RIO COMPRIDO,,MORRO DO TURANO,-22.9250817000,-43.2143265000,"10/07/2021, 09:20:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44558,"Buraco Quente (BQ) - Trindade, São Gonçalo - RJ, 24457-370, Brasil",Sudeste,Rio de Janeiro,São Gonçalo,TRINDADE,,BQ (BURACO QUENTE),-22.7980971000,-43.0134259000,"10/07/2021, 09:25:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44561,"Favela do Brejal - Bom Retiro, São Gonçalo - RJ, 24726-137, Brasil",Sudeste,Rio de Janeiro,São Gonçalo,BOM RETIRO,,FAVELA DO BREJAL,-22.7973539000,-42.9620398000,"10/07/2021, 10:00:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44563,"Morada das Águias, Maricá - RJ, Brasil",Sudeste,Rio de Janeiro,Maricá,MORADA DAS AGUIAS,,,-22.9543610000,-43.0004523000,"10/07/2021, 19:03:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44564,"R. Adalberto Tanajura, 202-272 - Anchieta, Rio de Janeiro - RJ, 21630-000, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,ANCHIETA,,FAVELA AZ DE OURO (OU BEIRA-RIO),-22.8223482000,-43.4143012000,"10/07/2021, 19:29:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44565,"Morro do Turano, Rio Comprido, Rio de Janeiro - RJ, 20261, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,RIO COMPRIDO,,MORRO DO TURANO,-22.9284443000,-43.2177817000,"10/07/2021, 19:38:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44569,"Morro do Turano - Rio Comprido, Rio de Janeiro - RJ, 20261-004, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,RIO COMPRIDO,,MORRO DO TURANO,-22.9250817000,-43.2143265000,"10/07/2021, 21:30:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44570,"Estr. Doná Guaxindiba - Santa Luzia, São Gonçalo - RJ, 24725, Brasil",Sudeste,Rio de Janeiro,São Gonçalo,GUAXINDIBA,,,-22.8069763000,-42.9725794000,"11/07/2021, 00:00:00",true,true,N�o identificado,Ação policial,,,false,0,1,0,0,0,0,0,0,0,0,0,0,0,0
44566,"Estr. dos Coqueiros - Senador Camará, Rio de Janeiro - RJ, 21830-495, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,SENADOR CAMARA,,,-22.8793395000,-43.4891465000,"11/07/2021, 00:10:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44568,"Complexo do Chapadão - Costa Barros, Rio de Janeiro - RJ, 21755-470, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,COSTA BARROS,,COMPLEXO DO CHAPADAO,-22.8231892000,-43.3763769000,"11/07/2021, 07:15:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44571,"Morro do Chapadão - Costa Barros, Rio de Janeiro - RJ, 21650-230, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,COSTA BARROS,,MORRO DO CHAPADAO (COMPLEXO DO CHAPADAO),-22.8205373000,-43.3754944000,"11/07/2021, 08:30:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44574,"R. Cecília Cristo - Grama, Nova Iguaçu - RJ, 26060-324, Brasil",Sudeste,Rio de Janeiro,Nova Iguaçu,GRAMA,,,-22.6943727000,-43.4300225000,"11/07/2021, 12:00:00",false,false,,Homicidio/Tentativa,,,false,1,0,0,0,0,0,0,0,0,0,0,0,0,0
44573,"Paula Brito - Rocinha, Rio de Janeiro - RJ, 22451-330, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,ROCINHA,,ROCINHA,-22.9866853000,-43.2508092000,"11/07/2021, 13:20:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44591,"R. Petrópolis, Trindade, São Gonçalo - RJ, 24455-806, Brasil",Sudeste,Rio de Janeiro,São Gonçalo,TRINDADE,,,-22.8059220000,-43.0219880000,"11/07/2021, 15:00:00",true,true,PM,Ação policial,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44576,"Porto do Rosa, São Gonçalo - RJ, 24425-285, Brasil",Sudeste,Rio de Janeiro,São Gonçalo,PORTO DO ROSA,,,-22.7959312000,-43.0393139000,"11/07/2021, 16:54:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44577,"Saracuruna, Duque de Caxias - RJ, 25212-680, Brasil",Sudeste,Rio de Janeiro,Duque de Caxias,SARACURUNA,,,-22.6726069000,-43.2526958000,"11/07/2021, 18:59:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44587,"R. Monte Carmelo - Bento Ribeiro, Rio de Janeiro - RJ, 21555-120, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,BENTO RIBEIRO,,,-22.8580527000,-43.3611363000,"12/07/2021, 03:45:00",false,false,,Não identificado,,,false,0,1,0,0,0,0,0,0,0,0,0,0,0,0
44589,"Vila Kennedy - Bangu, Rio de Janeiro - RJ, 21850-007, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,VILA KENNEDY,,VILA KENNEDY,-22.8604006000,-43.4884116000,"12/07/2021, 06:00:00",false,false,,Homicidio/Tentativa,,,true,3,0,0,0,0,0,0,0,0,0,0,0,0,0
44616,"R. Prof. Miguel Couto - Icaraí, Niterói - RJ, 24220-000, Brasil",Sudeste,Rio de Janeiro,Niterói,ICARAI,,,-22.9016429000,-43.1043832000,"12/07/2021, 09:00:00",true,true,N�o identificado,Ação policial,,Perseguição,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44590,"Vila Metral, Vila Kennedy - Bangu, Rio de Janeiro - RJ, 21853-650, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,VILA KENNEDY,,VILA KENNEDY,-22.8559550000,-43.4975541000,"12/07/2021, 11:53:00",true,true,N�o identificado,Ação policial,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44593,"Morro do Santo Cristo  - Fonseca, Niterói - RJ, 24130-209, Brasil",Sudeste,Rio de Janeiro,Niterói,FONSECA,,MORRO DO SANTO CRISTO (COMPLEXO DO SANTO CRISTO),-22.8760643000,-43.0909310000,"12/07/2021, 14:10:00",true,true,N�o identificado,Ação policial,,,false,1,0,0,0,0,0,0,0,0,0,0,0,0,0
44595,"Metral, Vila Kennedy - Bangu, Rio de Janeiro - RJ, 21853-650, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,VILA KENNEDY,,VILA KENNEDY,-22.8559734000,-43.4976025000,"12/07/2021, 14:30:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44596,"Rua Tenente Miguel, Grajau - Rio de Janeiro - RJ, 20561, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,GRAJAU,,NOVA DIVINEIA,-22.9305108000,-43.2639181000,"12/07/2021, 14:35:00",true,true,N�o identificado,Ação policial,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44594,"Morro do Andaraí - Andaraí, Rio de Janeiro - RJ, 20541-210, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,ANDARAI,,MORRO DO ANDARAI,-22.9329000000,-43.2572160000,"12/07/2021, 14:40:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44597,"R. Andaraí - Andaraí, Rio de Janeiro - RJ, 20541-210, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,ANDARAI,,MORRO DO ANDARAI,-22.9329723000,-43.2576265000,"12/07/2021, 16:11:00",true,true,PM,Ação policial,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44611,"Favela da Coreia - Fonseca, Niterói - RJ",Sudeste,Rio de Janeiro,Niterói,FONSECA,,FAVELA DA COREIA (COMPLEXO DO SANTO CRISTO),-22.8721875000,-43.0866875000,"12/07/2021, 17:00:00",true,true,N�o identificado,Ação policial,,,false,1,0,0,0,0,0,0,0,0,0,0,0,0,0
44601,"Cantagalo, Niterói - RJ, 24350-310, Brasil",Sudeste,Rio de Janeiro,Niterói,CANTAGALO,,MORRO DO CANTAGALO,-22.9132348000,-43.0506863000,"12/07/2021, 17:10:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44602,"Rua Tenente Miguel - Grajau, Rio de Janeiro - RJ, 20561-220, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,GRAJAU,,NOVA DIVINEIA,-22.9273727000,-43.2634515000,"12/07/2021, 17:12:00",true,true,N�o identificado,Ação policial,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44603,"Morro do Andaraí - Andaraí, Rio de Janeiro - RJ, 20541-210, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,ANDARAI,,MORRO DO ANDARAI,-22.9327606000,-43.2572500000,"12/07/2021, 18:00:00",true,true,PM,Ação policial,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44604,"R. Sá Viana - Grajau, Rio de Janeiro - RJ, 20540-260, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,GRAJAU,,FAVELA PARQUE JOAO PAULO II (OU SA VIANA),-22.9260104000,-43.2597402000,"12/07/2021, 18:23:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44605,"R. Mauro - Vigário Geral, Rio de Janeiro - RJ, 21241-110, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,VIGARIO GERAL,,,-22.8166122000,-43.3128215000,"12/07/2021, 19:00:00",false,true,,Ataque a civis,,Bar,true,3,2,1,1,0,0,0,0,0,0,0,0,0,1
44607,"R. Dois - Complexo do Alemão, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,COMPLEXO DO ALEMAO,,COMPLEXO DO ALEMAO,-22.8612593000,-43.2758573000,"13/07/2021, 04:20:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
